durofel_inf_65,durofel_65_70,durofel_sup_75,durofel_70_75,color_red,color_red_brown,color_brown,color_black,color_dark_brown,brix_red,brix_dark_brown,brix_brown,brix_black,Temperature_Outside,Temperature_Frut,Variety
7,11,71,11,2.2,16,68.8,0,13,0,21.1,0,27.5,22,0,18
3,17,45,34,0,24.4,60.1,0,15.5,0,16.1,0,25,21.3,0,5
11,18,46,25,0,6.6,33.1,4.6,55.7,0,23.2,0,27.6,23.3,0,13
43,25,18,14,1.3,36,48,1.6,13.1,0,20.6,0,27.6,22,3.7,5
7,25,43,25,0,5.8,4.2,90,0,21.8,0,28,22,0,0,2
11,21,21,46,0,30.4,8.1,61.5,0,17.9,0,26,18.5,0,0,15
0,0,68,32,0.8,7.2,40.6,8.6,42.8,0,22.4,21.8,0,28,20,13
7,0,64,29,0,22.3,3,74.7,0,23.4,0,27.6,21.8,1.2,0,2
14,4,57,25,0,2.9,7.3,89.8,0,21.4,0,27.5,21.3,0.3,0,2
0,0,68,32,1.5,32.5,62.5,0,3.5,0,18,0,26.5,20,0.7,5
39,25,18,18,0,22.8,56,0,21.2,0,18.1,0,27.8,21.3,0,13
14,7,50,29,0,21.2,11.1,67.7,0,20.4,0,26,19,0,0,11
0,14,79,7,0,4.9,26.8,4.3,64,0,20.4,0,27,20,0,13
11,25,32,32,0,13,65.1,0,21.9,0,19.4,0,26.5,21,0,5
4,11,64,21,0,4.4,72.5,0,23.1,0,20,0,25.8,20.2,0,13
14,18,43,25,0,6.4,80.6,0,13,0,17.4,0,28,21,0,5
14,14,61,11,0,1.4,8.7,34.6,55.3,0,19.6,0,20.2,26.4,21.4,2
7,14,61,18,0,21,61.2,0,17.8,0,18.3,0,26.4,20,0,18
14,14,25,46,0,7.6,4.3,88.1,0,18.2,0,26,18,0.8,0,5
4,21,57,18,0,23.5,2.4,74.1,0,0,27,21,0,0,0.8,5
11,36,29,25,0,13.4,33.7,0,52.9,0,17.4,17,0,26.2,22.5,13
0,0,0,8.7,0,36.6,0,18.4,0,26,18,0,0,0,1,5
4,7,86,4,0,15.5,75.8,0,8.7,0,19.8,0,25.8,22.2,0.4,5
29,25,21,25,0,13.8,16.4,69.8,0,20,0,26.8,26,1.3,0,5
18,11,61,11,0,8.5,63.4,3.9,24.2,0,18.6,17.2,0,25.6,23.3,5
18,32,29,21,0,10,68.9,0,21.1,0,20.1,19.7,0,26.8,23.2,5
43,32,21,4,0,0,16.7,83.3,0,23.8,0,26.6,23.2,0.5,0,13
21,32,21,25,0,5.3,66.2,1.3,27.2,0,19.6,18.3,0,26.7,23.2,15
0,0,86,14,0,25,71.8,0,3.2,0,20,0,26.2,23.2,0,13
0,11,75,14,18.5,81.5,0,0,0,0,26.1,23.8,0.7,0,4.5,5
0,7,75,18,0,9.5,73.3,0,17.2,0,20.4,0,25.4,22.6,1.7,5
14,7,29,50,3.3,26.9,58.1,0,11.7,0,20.8,0,26,18,0,18
39,21,25,14,0,19.9,58.1,0,22,0,20.7,0,28,20,0,5
0,11,50,39,0,13.4,36.6,3.7,46.3,0,23.6,0,26.3,18.5,0,13
0,18,39,43,0,5.9,60.6,33.5,0,18.6,0,20.8,26.2,22.8,0,2
0,4,86,11,0,17.4,7.7,74.9,0,19.4,0,18.5,15.2,0,0,2
0,0,93,7,0,6.8,78,0,15.2,0,18.2,0,18.5,14.4,0,18
4,4,79,14,0,5.2,74.7,0,20.1,0,18.2,0,18.4,14.4,0,18
0,0,86,14,0,10.2,75.6,0,14.2,0,18.7,0,19.1,15.8,0.6,5
0,7,86,7,0,16.5,2.9,80.6,0,22.4,0,19.1,14.2,0,0,13
7,7,75,11,0,18.8,60.6,0,20.6,0,21.2,0,19.6,16.2,0,18
14,21,43,21,0,9.4,76.6,0,14,0,15.8,0,18.9,14.1,1.2,5
4,14,68,14,0,8.5,80.2,0,11.3,0,22.6,0,19.5,16.8,0,5
0,4,79,18,0,2.8,80.3,0,16.9,0,19.6,0,19.5,14.1,0,5
7,32,14,46,0,5.3,87,0,7.7,0,17.6,0,19.2,15.9,0,10
11,18,36,36,0,10.7,82.3,0,7,0,18.6,0,19.6,16.6,0,5
11,18,18,54,0,4.6,86.1,0,9.3,0,16.3,0,19.4,17.4,0,5
4,11,82,4,0,8.9,76.1,0,15,0,16,0,21,18,0,5
4,11,71,14,4,23.8,70.8,0,1.4,0,16.9,0,20,18,0,18
4,14,71,11,0,79.7,0,20.3,0,22.5,0,25.2,15.9,4.5,0,5
4,4,75,18,0,5,10.5,84.5,0,22.2,0,25.6,21.5,0.5,0,13
4,7,71,18,0,5.3,74.7,0,20,0,21.3,0,24,21.6,0.3,5
11,14,61,14,0,0,87.9,12.1,0,0,19.5,24.2,15.8,0,0,2
4,11,57,29,0,7.7,74.3,0,18,0,25.3,0,24.2,21,1.5,13
0,4,75,21,0,9,72.9,0,18.1,0,23.1,0,24.2,21.8,4.4,5
7,4,89,0,0,7.9,73.1,0,19,0,0,24.8,19.8,0,0,18
4,11,39,46,0,2.3,46.6,0,51.1,0,16.3,0,25.8,24.4,0,5
7,4,79,11,0,9,87.3,0,3.7,0,24.6,0,25.1,17,2.7,18
4,14,61,21,0,8.9,80.2,2.6,8.3,0,17.8,0,25.4,22.3,0,5
4,11,39,46,0,82.9,0,17.1,0,18.2,0,25.6,23,0,0,5
0,4,82,14,0,3.8,15.4,8.6,72.2,0,25.8,0,25.6,21.2,0,13
0,7,79,14,0,1,17.1,0,81.9,0,19.8,0,25.6,21.8,0,16
21,43,29,7,0,2.8,1.7,95.5,0,20.7,0,25.6,23.1,0,0,13
0,14,57,29,0,11,80.6,0,8.4,0,19,0,25,19,0.4,18
25,14,25,36,0,14.9,57.9,0,27.2,0,21.3,0,25.6,25.2,0.7,13
4,11,54,32,0,11.6,70.6,0,17.8,0,19.6,0,25.6,21,0,18
71,11,7,11,0,1,75.5,0.7,22.8,0,19.7,0,25.6,20.8,0,13
7,4,64,25,0,77.3,0,22.7,0,26.4,0,25.6,22.7,0,0,13
0,4,61,36,0,15.9,50.8,0,33.3,0,19.5,0,27,21.7,0,5
7,11,68,14,0,8.2,84.3,2.8,4.7,0,22.7,0,27,21.4,0,13
11,11,54,25,0,5.5,78.4,0,16.1,0,18.1,0,26.8,20.1,0,5
11,18,46,25,0,4.6,6.2,89.2,0,21,0,26.8,21.4,0,0,2
14,21,18,46,0,3.8,80.5,0,15.7,0,15.7,0,27,20,0,5
4,11,46,39,0,8.7,24,14.4,52.9,0,22,0,26.8,18.6,0,13
7,21,39,32,0,17.8,79.2,0,3,0,20,0,26.8,18.9,0,5
7,21,43,29,0,3.9,80.2,0,15.9,0,16.1,0,27,21,0,13
23,16,10,52,0,5.1,76,0,18.9,0,17,0,25.6,25.2,0,18
18,32,7,43,0,7.3,86,0,6.7,0,17.9,0,26.8,22.5,0,10
4,14,75,7,0,8.4,91.6,0,0,22.3,0,26.4,21.5,0,0,18
61,25,4,11,0,5.6,27.3,67.1,0,20,0,26.8,24.9,1.4,0,5
11,7,43,39,0,7,15.7,77.3,0,19.3,0,26.4,21.2,0,0,2
54,11,14,21,0,5.3,17.8,10.4,66.5,0,16.8,0,25.5,23,0,13
4,11,71,14,0,5.7,94.3,0,0,17.7,0,26.6,26.2,0,0,18
0,7,71,21,0,17.2,64.3,0,18.5,0,16.4,0,26.8,18.7,0,18
7,18,50,25,0,3.8,82.3,0,13.9,0,18.3,0,27,23.3,0,5
29,18,32,21,0,12.7,10,77.3,0,23.6,0,26.8,23.1,0,0,2
4,11,82,4,0,67.1,0,32.9,0,19.3,0,27.2,20.5,0,0,15
7,29,14,50,0,25.7,15.7,58.6,0,19.1,0,27.2,24.6,0,0,2
7,7,61,25,0,12.6,87.4,0,0,17.3,0,26.8,21.5,0,0,18
21,7,61,11,0,24.9,67.7,0,7.4,0,17.6,0,27.2,20.5,0.7,5
4,18,50,29,0,14.6,6.9,78.5,0,20.2,0,27.2,24.2,0,0,2
0,0,86,14,0,10.6,82.2,0,7.2,0,14.9,0,27.2,24.4,0,18
7,21,46,25,0,22.9,10.1,67,0,18.4,0,26.8,22.1,0,0,5
14,11,43,32,0,0,52.9,47.1,0,0,24.7,26.8,21.8,0,0,2
0,7,82,11,0,13.4,72.4,0,14.2,0,16.1,0,26.8,22,0,5
7,14,75,4,3.9,26.1,51.4,0,18.6,0,20.1,0,26.8,20,0.7,18
7,14,68,11,0,28.7,0,71.3,0,23.3,0,27.3,21.9,0.8,0,13
14,18,25,43,0,6.7,84.1,1.5,7.7,0,18.6,0,27,20.4,0,5
4,0,86,11,0,71.1,0,28.9,0,19.5,0,26.4,22.4,0,0,15
7,18,61,14,0,1.7,21.3,4.9,72.1,0,19.8,0,27,22.8,0,13
0,7,79,14,0,14.3,5.7,80,0,16.8,0,27.3,21.2,0,0,13
0,4,93,4,0,0,21.2,78.8,0,23.6,0,27.3,22.4,0,0,13
4,18,64,14,0,14.4,6.8,78.8,0,18.4,0,26.5,19.7,0,0,5
4,11,68,18,0,25.8,0,74.2,0,19.1,0,26.5,23,1.5,0,16
14,7,50,29,0,76,0,24,0,18.5,0,19.6,15,0,0,5
4,14,61,21,0,66.7,0,33.3,0,18.2,0,19.8,14.6,0.8,0,18
0,11,64,25,0,5.2,30.7,0,64.1,0,17.8,0,20,16.2,0,5
4,11,54,32,0,68.2,0,31.8,0,20.8,0,20,17.3,0,0,2
7,18,50,25,0,20.9,20.3,58.8,0,18.3,0,20.6,20.2,0,0,2
0,0,90,10,7.9,33.9,58.2,0,0,20.9,0,24,17,0.3,0,18
0,7,82,11,8.9,87.9,3.2,0,0,0,20.9,17,0,0,1,18
0,7,79,14,0,13.4,18.6,68,0,25.6,0,18.6,19.5,0,1.6,13
0,4,75,21,0,55.2,9.5,35.3,0,21.9,0,22.4,19.7,0.5,0,2
0,0,82,18,0,5.1,90.7,0,4.2,0,19.1,0,22.6,17.2,1.5,5
0,11,86,4,6.2,89.8,4,0,0,0,24,15,0,0,1.6,18
11,18,36,36,0,4.3,75,0,20.7,0,26.1,0,24,18,0.7,13
0,0,89,11,0,2.1,63.3,0,34.6,0,20.6,0,20,19,0,5
0,7,50,43,0,2.1,73.5,0,24.4,0,22.3,0,20,18,0,15
0,0,96,4,0,5,84.9,0,10.1,0,23.8,0,20,16,0,13
7,4,61,29,0,6.2,74.8,0,19,0,19.4,0,22.3,22.8,0.5,18
11,25,25,39,0,8.2,25.3,66.5,0,17.4,0,25,20.5,0,0,5
7,18,39,36,0,1.8,9,89.2,0,20.8,0,25,15.6,0,0,2
11,32,18,39,0,17.1,57.6,0,25.3,0,18.1,0,25,21.3,0,5
7,21,39,32,0,10.7,79.8,0,9.5,0,19.5,0,26.8,18.5,2,5
11,11,43,36,0,11.8,62.8,0,25.4,0,17.6,0,26.8,18,1.4,13
7,7,50,36,0,8.1,77.6,0,14.3,0,20.2,0,27.5,18.6,0,10
0,0,75,25,0,6.9,86.5,0,6.6,0,24.2,0,26.8,21.3,1.2,13
14,21,32,32,0,20.1,49,0,30.9,0,19.6,0,26.6,20,0,18
0,21,54,25,0,9,23.6,0,67.4,0,19.2,0,27,25.8,0,18
14,29,25,32,0,4.5,19.6,0,75.9,0,24.8,0,25.8,23.5,0,13
43,32,7,18,0,13.4,32.3,54.3,0,21.1,0,24.4,24.4,0.5,0,13
7,19,19,56,0,43,6.9,50.1,0,16.5,0,26.4,25.56,0,0,15
20,17,27,37,0,76.1,0,23.9,0,21.3,0,27.9,27.4,0.7,0,5
11,29,21,39,0,12.2,0,87.8,0,25.3,0,28,27.7,0,1.6,13
11,11,43,36,0,5.7,6.2,88.1,0,21,0,27.8,27.5,0,0,2
50,18,18,14,0,68.2,1.2,30.6,0,21.2,0,28.4,24.8,0,0,13
21,29,18,32,0,27.1,7.9,65,0,18.4,0,28.8,24.4,0.8,0,5
18,39,25,18,0,4.6,28.2,2.2,65,0,21.3,0,28.9,26.8,0,5
4,0,75,21,0,5.5,80.7,0,13.8,0,25.2,0,28.5,20.4,0,15
14,57,7,21,0,2.1,3.4,94.5,0,22.6,0,29.8,23.8,0,0,2
43,29,4,25,0,9.1,7.8,83.1,0,19.4,0,28.4,28.9,0.7,0,15
32,32,25,11,0,4.5,73.5,0,22,0,19.8,0,29.8,21.2,0,13
39,29,11,21,0,3.7,82.1,0,14.2,0,18.8,0,29.8,26,0,5
25,29,29,18,0,3.1,65.9,0,27.9,0,21.4,0,28.8,23.2,0,13
7,21,36,36,0,8.6,91.4,0,0,16.5,0,30.6,23.2,0.5,0,18
4,25,46,25,0,14.8,77,0,8.2,0,19.4,0,28.8,27.2,0,5
4,4,75,18,0,25.5,0,74.5,0,22.3,0,29.2,27.2,0,0,18
68,18,4,11,0,7.5,79.5,0,13,0,19.6,0,27.9,21.3,0,13
14,43,4,39,0,1.5,87.3,0,11.2,0,16.4,0,30.3,19.5,0,5
7,25,21,46,0,25.4,1.1,73.5,0,23.7,0,30.2,20,0.6,0,11
7,21,54,18,0,2.9,80,0,17.1,0,22.5,0,29.8,22.8,0,13
4,21,18,57,0,3.2,79.3,0,17.5,0,18.8,0,25.8,18.8,0,5
14,29,29,29,0,8.8,80.4,0,10.8,0,15.6,0,28.8,19.9,0,5
0,4,86,11,0,9.3,90.7,0,0,22.4,0,28.8,17,0,0,18
11,18,50,21,0,19.8,12.8,67.4,0,24.9,0,29.5,25,0,0,15
0,29,36,36,0,10.8,82.9,0,6.3,0,19.4,0,27.7,20.5,0,5
0,25,29,46,0,0,82,18,0,0,20.7,29.7,24.2,0,0,2
18,18,32,32,0,15,1.7,83.3,0,19.5,0,29.7,20,0,0,5
14,18,43,25,0,5,71.4,0,23.6,0,19.5,0,29.7,21.5,1.3,5
14,32,36,18,5.5,21.3,58.6,0,14.6,0,20.4,0,27.5,22,0.5,5
18,43,11,29,0,0,9.5,90.5,0,17,0,28,21.1,0,0,2
7,4,82,7,0,3.1,77.6,1.1,18.2,0,20,0,16.2,14.2,0,18
0,14,46,39,0,35,0,65,0,19.6,0,16.5,14.2,0,0,5
4,21,54,21,0,10.2,82.7,0,7.1,0,22.1,0,16.2,15.5,0,13
0,7,57,36,0,12.3,82.8,0,4.9,0,19.6,0,15.6,14.7,0,5
4,7,46,43,0,65.9,34.1,0,0,0,18.7,17.5,0.5,0,0.5,5
18,7,39,36,0,9,88.3,0,2.7,0,18.3,0,19.6,16.2,0.5,18
11,25,39,25,2,89.7,8.3,0,0,0,19,16.4,0.6,0,0,18
0,11,46,43,0,4.5,85.2,0,10.3,0,21.1,0,19.6,16.2,0.6,5
11,14,25,50,0,70.8,0.8,28.4,0,25,0,19.4,20.7,0,0,15
11,7,57,25,2.7,12.1,77.7,0,7.5,0,18,0,20,18,0.4,18
0,14,64,21,0,9.2,61.8,0,29,0,19.8,0,20,18,0,5
4,14,43,39,0,28.8,0,71.2,0,23.4,0,22,19.7,0,0,15
0,4,64,32,0,67,0,33,0,18.1,0,21,18,0,0,5
11,11,32,46,0,9.9,10.1,80,0,18.5,0,25,18.9,0.8,0,2
0,4,96,0,4,91.4,4.6,0,0,0,23.1,18.6,0,0.4,0,18
0,21,64,14,0,1,52.6,0,46.4,0,18.4,0,23.1,16.4,0,13
0,11,64,25,0,14.9,3.8,81.3,0,21.2,0,23.1,16.4,0,0,2
11,7,54,29,1.1,73.3,25.6,0,0,0,21.8,17,0,0,0.8,18
25,21,21,32,0,5.5,86.6,0,7.9,0,22,0,22.4,18.3,0,13
18,11,50,21,0,6.3,93.7,0,0,18.5,0,22.6,18.3,0,0,18
14,36,25,25,0,10.5,2,87.5,0,21.3,0,22.9,24.4,0,0,2
11,11,57,21,0,0,34,66,0,23.2,0,23.4,18.6,0.4,0,15
4,21,46,29,0,9.9,40.5,0,49.6,0,25.2,0,22.8,17.1,0,13
7,36,25,32,1.3,93.7,5,0,0,0,22.8,17.6,0.3,0,1,5
11,25,50,14,3.1,90.7,6.2,0,0,0,23.2,19,0,0,0.4,5
0,7,79,14,0,8.6,47.8,0,43.6,0,21.4,0,24.4,18,0,13
4,14,43,39,0,71.8,0,28.2,0,21.9,0,23.6,21.5,0.4,0,5
7,14,54,25,0,0,50.5,49.5,0,0,0,23.9,24.4,20.3,0,2
0,21,36,43,1.6,18.7,34.1,0,45.6,0,19.2,0,24.4,16.2,0,5
11,7,64,18,0,0.9,9.2,0,89.9,0,19.5,0,23.5,20.9,0,18
4,11,43,43,0,1.7,72.8,0,25.5,0,21,0,23.8,0,0,5
4,4,50,43,0,10.6,75.4,0,14,0,20.7,0,24.2,20.6,0,18
0,11,50,39,0,10.5,67.1,0,22.4,0,19.4,0,25.2,23,0.8,5
7,7,71,14,0,2.1,95,0,2.9,0,20.2,0,25.6,20,0,15
18,14,36,32,0,47.1,0,52.9,0,17.1,0,25,22.8,0,0.7,5
14,18,36,32,0,11,67.7,21.3,0,0,20.9,23,21.4,1.8,0,2
0,25,43,32,0,6.8,86.6,0,6.6,0,21.2,0,25.7,23.1,0.3,5
7,36,32,25,0,7.8,90.6,0,1.6,0,21.3,0,24.4,24.1,0,5
4,7,79,11,0,7.1,75.4,0,17.5,0,17,0,26.2,18.4,0.5,18
0,21,43,36,0,14.5,47.8,0,37.7,0,19.9,0,25.4,21.4,0,5
7,7,71,14,0,4.2,82.9,0,12.9,0,20.5,0,24.4,20.8,0,18
4,25,39,32,0,53.7,0,46.3,0,20.3,0,24.4,23.7,0,0,5
50,36,4,11,0,31,6.3,62.7,0,20.4,0,24.3,25.2,0,0,15
7,21,39,32,0,5.2,3,91.8,0,20.1,0,25.2,21.5,0.4,0,15
4,4,79,14,4.5,91.5,4,0,0,0,26.6,22.2,0,0,1,18
14,25,29,32,0,8,6.5,85.5,0,23,0,25.2,24.5,0,0,13
7,14,46,32,0,3.2,82.7,0,14.1,0,25.8,0,25.2,20.5,3.6,13
14,25,29,32,0,0,8.5,91.5,0,21.1,0,25.2,22,1.4,0,2
0,25,50,25,5.1,89,5.9,0,0,0,25.2,22.2,0,0,0,5
4,4,75,18,0,2.4,97.6,0,0,21.7,0,25.4,23.3,0,0,18
39,36,0,25,0,38.5,46.5,0,15,0,20,0,25.4,20.9,0,13
0,7,93,0,0,36.4,4.7,58.9,0,21.3,0,25,21.3,0,2.8,13
4,11,50,36,0,5.5,91.2,0,3.3,0,19.5,0,26,23.4,0,15
7,7,39,46,0,1.4,94.7,0,3.9,0,21,0,26.1,15.2,0,15
7,4,61,29,0,5.1,59.9,0,35,0,21.8,0,25.5,23.5,0,18
18,29,36,18,0,14.7,77.7,0,7.6,0,23.5,0,26.1,21.8,0,13
0,14,57,29,0,16.3,40.5,23,20.2,0,21.7,0,26.1,26.7,0.8,5
0,21,29,50,0,4.4,79.7,0,15.9,0,0,25.9,26.1,0,0,15
11,11,68,11,0,7.2,86.7,0,6.1,0,24.4,0,24.6,23.5,3.6,18
0,4,79,18,0,1.2,29.8,3.2,65.8,0,22.5,0,18,13.8,0,15
0,4,82,14,0,2.9,28.4,7.4,61.3,0,18.4,0,18.9,16.5,0,2
0,14,39,46,2,9.2,23.5,0.8,64.5,0,21,0,19.5,18,0.7,5
0,0,100,0,0,3.8,94.4,0,1.8,0,19.1,0,19.5,15.8,0,18
0,0,61,39,0,9,0.9,90.1,0,22.7,0,19.5,18.5,0,0,15
14,29,21,36,0.5,24,52.5,0,23,0,17.9,0,24.4,20,0,5
4,7,71,18,0,27.4,9.8,62.8,0,24.5,0,21.5,19,0.6,0,15
0,0,96,4,0,1.7,94.1,0,4.2,0,19,0,25,19,1.4,18
0,7,75,18,0,4.7,88.4,0,6.9,0,24.4,0,25,19,0,13
0,7,68,25,0,24,47.9,0,28.1,0,21.4,0,25,17,1.1,5
4,11,75,11,0,5.4,55.5,0,39.1,0,24.6,0,20,18,0,11
4,0,79,18,0,4.5,90.1,0,5.4,0,22.9,0,24.5,22,0,16
4,32,21,43,0,15.7,77.3,0,7,0,25.3,0,24,19,0.9,13
0,11,61,29,2.4,16.9,65,0,15.7,0,17,0,24,19,0,5
0,14,68,18,0,1.7,93.4,0,4.9,0,20.4,0,24,19,0,5
32,7,18,43,0,2.6,3.9,93.5,0,22.1,0,27,20,0,0,13
0,18,61,21,0,3.9,34.7,0,61.4,0,19.4,0,24,20,0,5
0,25,25,50,0,8.2,81,0,10.8,0,21.2,0,27,20,0,5
36,25,7,32,0,16.8,11.9,71.3,0,22.4,0,27.5,25,0.3,0,15
0,18,46,36,0,0.5,32.2,0,67.3,0,18.3,0,27,15,0,5
0,11,64,25,0,17.2,0,82.8,0,21,0,27,21.5,0,0,5
0,4,46,50,0,15.3,1.4,83.3,0,20.3,0,27,21,0,0,15
4,0,93,4,0,13.3,0,86.7,0,21.6,0,27,25,0,0,18
0,0,96,4,0,2.8,63.2,0,34,0,22.8,0,28,25,0.7,18
0,7,89,4,0,8.7,87.8,0,3.5,0,18.9,0,19.9,14.7,0,18
7,0,75,18,0,23.2,4,72.8,0,20.8,0,21.6,17.8,0,0,15
0,0,96,4,1.3,16.6,82.1,0,0,21.4,0,23.4,16.3,0,0,18
7,4,82,7,0,4.9,92.1,0,3,0,21.6,0,23.4,16,0,5
4,14,71,11,0,4.8,91.4,0,3.8,0,17.7,0,24.4,21,0,18
3,0,97,0,0,49.9,0,50.1,0,19.2,0,21.6,15.7,0,0,18
0,7,75,18,0,11,80.6,0,8.4,0,21.5,0,23.4,18.8,0.6,5
0,0,79,21,0,28.2,3.2,68.6,0,23.2,0,23.2,21.1,0.4,0,15
7,7,75,11,0,4.6,93.8,0,1.6,0,18.5,0,25.2,19.8,0,18
0,7,64,29,0,10.3,75.8,0,13.9,0,20.5,0,24,17,0,2
7,4,86,4,2,9.3,86.9,0,1.8,0,18.1,0,24,17,0,18
4,14,75,7,0,12,0,88,0,20,0,24,22,0.2,0,18
4,4,93,0,0,7.3,81.8,0,10.9,0,20.5,0,27.6,19.8,0,16
7,20,43,30,0,3.9,76.2,0,19.9,0,20.8,0,27.5,20.1,0,5
0,0,93,7,0,6.1,79.9,0,14,0,20.5,0,27.5,24.6,0,18
4,4,79,14,0,37.3,0,62.7,0,24.5,0,26.4,23,0.7,0,18
0,14,43,43,0,0,21.4,78.6,0,21.8,0,26.2,22.4,0,0,2
39,18,25,18,0,20.1,0,79.9,0,17.9,0,26.8,21.3,0.7,0,15
14,11,61,14,0,66.4,0,33.6,0,17.9,0,28.8,24.4,1.4,0,5
0,32,61,7,0,11.2,2.7,86.1,0,19.9,0,28.9,27.4,0,0,18
4,18,46,32,0,12.5,65.9,0,21.6,0,17.9,0,28.4,25.3,0,18
4,7,71,18,0,4.5,0,95.5,0,23.5,0,29.5,24.6,0,0,15
4,4,68,25,0,63.1,0,36.9,0,18,0,30.8,22.2,0,0.5,18
4,0,75,21,0,6,83.3,0,10.7,0,22.1,0,28.8,19.2,1.5,5
14,0,79,7,0,18.8,0,81.2,0,19,0,28.9,23.6,0.8,0,18
7,11,50,32,0,9.3,22.7,3.8,64.2,0,17.2,0,30.9,25.4,0,15
7,25,43,25,0,3.2,3.8,93,0,21.7,0,31.1,26.4,0,0,5
7,4,75,14,0,33,0,67,0,20.6,0,30.7,27.7,1.5,0,15
7,14,61,18,0,4.6,88.9,0,6.5,0,20,0,30.2,25.2,0.5,15
0,11,71,18,0,10.1,84.1,0.7,5.1,0,21.2,0,29.2,24,0,5
0,7,75,18,0,8.7,81.7,0,9.6,0,23.9,0,29.8,26.7,0,5
4,11,46,39,0,10.8,0,89.2,0,18.3,0,30.2,24,0,0,5
7,18,43,32,0,4.8,90.6,0,4.6,0,22.1,0,31.4,24.5,0.4,18
4,7,50,39,0,25.7,8.1,66.2,0,21.3,0,31.4,26,0,0,15
14,18,43,25,0,38,0,62,0,18.8,0,30.8,17,0,0,5
27,20,27,27,0,17.6,4.8,77.6,0,19.1,0,28.6,24,1.1,0,5
0,4,93,4,0,15.6,0,84.4,0,17.5,0,0,15.1,0,0,15
0,0,79,21,0,6,0,94,0,17.3,0,17.2,14.8,1.8,0,18
7,7,76,10,0,2.2,72.8,0,25,0,18.3,0,17.6,17,0,18
0,7,82,11,0,0.5,11.7,0,87.8,0,19.2,0,18.6,19.2,0,18
0,0,96,4,0,1.6,79.9,0,18.5,0,17,0,18.8,16,0,18
0,4,75,21,0,0.6,21.5,1.2,76.7,0,24.9,0,18,16.2,0.4,15
0,4,79,18,0,0,16.7,0,83.3,0,18.6,0,18.1,17,0,15
0,4,79,18,0,16.8,0.4,82.8,0,20,0,28,17,0,0,15
0,14,68,18,0,19.6,0,80.4,0,20.1,0,20,18.3,0.7,0,5
0,11,54,36,0,23,2.7,74.3,0,23.5,0,22.4,18,0.4,0,15
0,0,79,21,0,6.3,0,93.7,0,19.8,0,23.6,18.4,0,0,15
4,11,57,29,0,4.3,14.9,0,80.8,0,19.5,0,22,19.4,0.4,18
0,0,89,11,0,18.4,0,81.6,0,17.7,0,0,25.5,25,0,18
14,14,43,29,0,22.5,0,77.5,0,17.1,0,22.9,21.6,0,0,15
18,11,39,32,0,5.5,0,94.5,0,16.9,0,25.6,21.2,0,0,15
18,7,39,36,0,1.6,87.2,0,11.2,0,18.1,0,25.4,24.5,0,15
0,7,66,28,0,2,27.7,0,70.3,0,17.9,0,25.8,22,0,15
4,7,79,11,0,15.2,0,84.8,0,25.4,0,26.2,24.8,0.9,0,15
11,0,68,21,0,2.7,7.2,90.1,0,21.6,0,26.2,20.4,0,0,15
0,4,86,11,0,3.7,19.5,76.8,0,22.2,0,27.2,21.5,0,0,15
4,0,75,21,0,8.6,67.3,0,24.1,0,20.3,0,27.6,24.7,0,18
11,11,39,39,0,0,79.2,0,20.8,0,0,18.1,0,27.8,24.4,18
14,14,57,14,0,5.9,87,0,7.1,0,18.5,0,27.6,26,0,18
4,4,68,25,0,12.7,0,87.3,0,17.5,0,27.7,28,0,0,15
0,4,82,14,0,15.5,0,84.5,0,21.8,0,27.6,22.5,0.6,0,18
14,25,46,14,0,7,82.8,0,10.2,0,20.1,0,28.2,22.2,0.6,5
4,4,64,29,0,3.1,22.8,0,74.1,0,18.2,0,28.2,23.6,0,5
0,11,64,25,0,15.5,0,84.5,0,24.1,0,27.9,22.4,0,0,15
4,0,86,11,0,19.8,0,80.2,0,19.2,0,28.6,23.3,0,0,15
0,0,93,7,0,16.2,81.6,0,2.2,0,19.1,0,28.8,22.4,0,18
4,7,57,32,0,2.2,14.1,83.7,0,20.2,0,28.2,20.9,0,0,13
7,4,75,14,0,25.1,67.5,0,7.4,0,16.6,0,28.2,20.9,0,5
0,4,82,14,0,5.9,60.4,0,33.7,0,17.5,0,28.8,21,0.7,5
0,0,64,36,0,19,0,81,0,19,0,28.6,23.6,0.5,0,15
0,0,100,0,0,22,2.6,75.4,0,23.5,0,28.6,25.9,0,0,15
0,11,71,18,0,4.3,91.9,0,3.8,0,19.6,0,29,26.6,0,15
0,0,75,25,0,11.4,25.8,0,62.8,0,19.8,0,29,24.7,1.6,18
0,7,86,7,0,6.8,0,93.2,0,20.1,0,17,13.2,0,0,15
0,0,89,11,0,10.1,1.5,88.4,0,23.8,0,15.6,16.2,0,0,15
11,0,71,18,0,5,90.2,0,4.8,0,19.5,0,16.5,14.2,0,15
0,0,93,7,0,5.9,89.5,0,4.6,0,18.3,0,16.8,13.6,0,15
0,10,62,28,0,4.6,86.5,0,8.9,0,22.2,0,17,15,0.4,15
0,18,50,32,0,2.3,89.1,0,8.6,0,0,16.5,15.6,0,0,5
7,10,52,31,0,4,92.7,0,3.3,0,19.6,0,16.8,14.2,0,15
0,7,54,39,0,93.9,0,6.1,0,18.2,0,17.4,15.4,0,0,15
0,4,93,4,0,2.9,82.1,0,15,0,19.4,0,18.6,14.3,0,18
0,4,96,0,0,95.5,0,4.5,0,26.1,0,20,16.5,0.5,0,18
